Country,Series,Date,Value
Kuwait,Total Active Cases,1/17/2021,5688
Kuwait,Total Active Cases,1/18/2021,5800
Kuwait,Total Active Cases,1/19/2021,5936
Kuwait,Total Active Cases,1/20/2021,5893
Kuwait,Total Active Cases,1/21/2021,6057
Kuwait,Total Active Cases,1/22/2021,6108
Kuwait,Total Active Cases,1/23/2021,6203
Kuwait,Total Active Cases,1/24/2021,6080
Kuwait,Total Active Cases,1/25/2021,6057
Kuwait,Total Active Cases,1/26/2021,6022
Kuwait,Total Active Cases,1/27/2021,6166
Kuwait,Total Active Cases,1/28/2021,6105
Kuwait,Total Active Cases,1/29/2021,6247
Kuwait,Total Active Cases,1/30/2021,6259
Kuwait,Total Active Cases,1/31/2021,6367
Kuwait,Total Active Cases,2/1/2021,6408
Kuwait,Total Active Cases,2/2/2021,6708
Kuwait,Total Active Cases,2/3/2021,6906
Kuwait,Total Active Cases,2/4/2021,7190
Kuwait,Total Active Cases,2/5/2021,7672
Kuwait,Total Active Cases,2/6/2021,7979
Kuwait,Total Active Cases,2/7/2021,8494
Kuwait,Total Active Cases,2/8/2021,8905
Kuwait,Total Active Cases,2/9/2021,9310
Kuwait,Total Active Cases,2/10/2021,9739
Kuwait,Total Active Cases,2/11/2021,10151
Kuwait,Total Active Cases,2/12/2021,10523
Kuwait,Total Active Cases,2/13/2021,10651
Kuwait,Total Active Cases,2/14/2021,10679
Kuwait,Total Active Cases,2/15/2021,10724
Kuwait,Total Active Cases,2/16/2021,10873
Kuwait,Total Active Cases,2/17/2021,11066
Kuwait,Total Active Cases,2/18/2021,11051
Kuwait,Total Active Cases,2/19/2021,11100
Kuwait,Total Active Cases,2/20/2021,11023
Kuwait,Total Active Cases,2/21/2021,10819
Kuwait,Total Active Cases,2/22/2021,10758
Kuwait,Total Active Cases,2/23/2021,10859
Kuwait,Total Active Cases,2/24/2021,10895
Kuwait,Total Active Cases,2/25/2021,10938
Kuwait,Total Active Cases,2/26/2021,10841
Kuwait,Total Active Cases,2/27/2021,10615
Kuwait,Total Active Cases,2/28/2021,10560
Kuwait,Total Active Cases,3/1/2021,10791
Kuwait,Total Active Cases,3/2/2021,11161
Kuwait,Total Active Cases,3/3/2021,11488
Kuwait,Total Active Cases,3/4/2021,12071
Kuwait,Total Active Cases,3/5/2021,12758
Kuwait,Total Active Cases,3/6/2021,13077
Kuwait,Total Active Cases,3/7/2021,13258
Kuwait,Total Active Cases,3/8/2021,13643
Kuwait,Total Active Cases,3/9/2021,13747
Kuwait,Total Active Cases,3/10/2021,14089
Kuwait,Total Active Cases,3/11/2021,14510
Kuwait,Total Active Cases,3/12/2021,14676
Kuwait,Total Active Cases,3/13/2021,14513
Kuwait,Total Active Cases,3/14/2021,14179
Oman,Total Active Cases,1/25/2020,
Oman,Total Active Cases,1/26/2020,
Oman,Total Active Cases,1/27/2020,
Oman,Total Active Cases,1/28/2020,
Oman,Total Active Cases,1/29/2020,
Oman,Total Active Cases,1/30/2020,
Oman,Total Active Cases,1/31/2020,
Oman,Total Active Cases,2/1/2020,
Oman,Total Active Cases,2/2/2020,
Oman,Total Active Cases,2/3/2020,
Oman,Total Active Cases,2/4/2020,
Oman,Total Active Cases,2/5/2020,
Oman,Total Active Cases,2/6/2020,
Oman,Total Active Cases,2/7/2020,
Oman,Total Active Cases,2/8/2020,
Oman,Total Active Cases,2/9/2020,
Oman,Total Active Cases,2/10/2020,
Oman,Total Active Cases,2/11/2020,
Oman,Total Active Cases,2/12/2020,
Oman,Total Active Cases,2/13/2020,
Oman,Total Active Cases,2/14/2020,
Oman,Total Active Cases,2/15/2020,
Oman,Total Active Cases,2/16/2020,
Oman,Total Active Cases,2/17/2020,
Oman,Total Active Cases,2/18/2020,
Oman,Total Active Cases,2/19/2020,
Oman,Total Active Cases,2/20/2020,
Oman,Total Active Cases,2/21/2020,
Oman,Total Active Cases,2/22/2020,
Oman,Total Active Cases,2/23/2020,
Oman,Total Active Cases,2/24/2020,2
Oman,Total Active Cases,2/25/2020,2
Oman,Total Active Cases,2/26/2020,4
Oman,Total Active Cases,2/27/2020,4
Oman,Total Active Cases,2/28/2020,4
Oman,Total Active Cases,2/29/2020,5
Oman,Total Active Cases,3/1/2020,6
Oman,Total Active Cases,3/2/2020,6
Oman,Total Active Cases,3/3/2020,13
Oman,Total Active Cases,3/4/2020,14
Oman,Total Active Cases,3/5/2020,14
Oman,Total Active Cases,3/6/2020,14
Oman,Total Active Cases,3/7/2020,14
Oman,Total Active Cases,3/8/2020,16
Oman,Total Active Cases,3/9/2020,16
Oman,Total Active Cases,3/10/2020,9
Oman,Total Active Cases,3/11/2020,9
Oman,Total Active Cases,3/12/2020,11
Oman,Total Active Cases,3/13/2020,11
Oman,Total Active Cases,3/14/2020,11
Oman,Total Active Cases,3/15/2020,13
Oman,Total Active Cases,3/16/2020,15
Oman,Total Active Cases,3/17/2020,21
Oman,Total Active Cases,3/18/2020,26
Oman,Total Active Cases,3/19/2020,35
Oman,Total Active Cases,3/20/2020,35
Oman,Total Active Cases,3/21/2020,39
Oman,Total Active Cases,3/22/2020,38
Oman,Total Active Cases,3/23/2020,49
Oman,Total Active Cases,3/24/2020,67
Oman,Total Active Cases,3/25/2020,82
Oman,Total Active Cases,3/26/2020,86
Oman,Total Active Cases,3/27/2020,108
Oman,Total Active Cases,3/28/2020,129
Oman,Total Active Cases,3/29/2020,138
Oman,Total Active Cases,3/30/2020,150
Oman,Total Active Cases,3/31/2020,157
Oman,Total Active Cases,4/1/2020,175
Oman,Total Active Cases,4/2/2020,173
Oman,Total Active Cases,4/3/2020,194
Oman,Total Active Cases,4/4/2020,214
Oman,Total Active Cases,4/5/2020,235
Oman,Total Active Cases,4/6/2020,268
Oman,Total Active Cases,4/7/2020,302
Oman,Total Active Cases,4/8/2020,345
Oman,Total Active Cases,4/9/2020,345
Oman,Total Active Cases,4/10/2020,372
Oman,Total Active Cases,4/11/2020,434
Oman,Total Active Cases,4/12/2020,486
Oman,Total Active Cases,4/13/2020,599
Oman,Total Active Cases,4/14/2020,679
Oman,Total Active Cases,4/15/2020,775
Oman,Total Active Cases,4/16/2020,839
Oman,Total Active Cases,4/17/2020,887
Oman,Total Active Cases,4/18/2020,998
Oman,Total Active Cases,4/19/2020,1026
Oman,Total Active Cases,4/20/2020,1165
Oman,Total Active Cases,4/21/2020,1262
Oman,Total Active Cases,4/22/2020,1368
Oman,Total Active Cases,4/23/2020,1400
Oman,Total Active Cases,4/24/2020,1455
Oman,Total Active Cases,4/25/2020,1566
Oman,Total Active Cases,4/26/2020,1655
Oman,Total Active Cases,4/27/2020,1675
Oman,Total Active Cases,4/28/2020,1757
Oman,Total Active Cases,4/29/2020,1900
Oman,Total Active Cases,4/30/2020,1842
Oman,Total Active Cases,5/1/2020,1941
Oman,Total Active Cases,5/2/2020,1721
Oman,Total Active Cases,5/3/2020,1806
Oman,Total Active Cases,5/4/2020,1809
Oman,Total Active Cases,5/5/2020,1864
Oman,Total Active Cases,5/6/2020,2002
Oman,Total Active Cases,5/7/2020,1963
Oman,Total Active Cases,5/8/2020,2071
Oman,Total Active Cases,5/9/2020,2139
Oman,Total Active Cases,5/10/2020,2265
Oman,Total Active Cases,5/11/2020,2306
Oman,Total Active Cases,5/12/2020,2454
Oman,Total Active Cases,5/13/2020,2713
Oman,Total Active Cases,5/14/2020,3020
Oman,Total Active Cases,5/15/2020,3255
Oman,Total Active Cases,5/16/2020,3572
Oman,Total Active Cases,5/17/2020,3699
Oman,Total Active Cases,5/18/2020,3858
Oman,Total Active Cases,5/19/2020,4070
Oman,Total Active Cases,5/20/2020,4352
Oman,Total Active Cases,5/21/2020,4519
Oman,Total Active Cases,5/22/2020,4939
Oman,Total Active Cases,5/23/2020,5373
Oman,Total Active Cases,5/24/2020,5800
Oman,Total Active Cases,5/25/2020,5840
Oman,Total Active Cases,5/26/2020,6014
Oman,Total Active Cases,5/27/2020,6157
Oman,Total Active Cases,5/28/2020,6792
Oman,Total Active Cases,5/29/2020,7383
Oman,Total Active Cases,5/30/2020,7985
Oman,Total Active Cases,5/31/2020,8706
Oman,Total Active Cases,6/1/2020,9491
Oman,Total Active Cases,6/2/2020,9929
Oman,Total Active Cases,6/3/2020,10626
Oman,Total Active Cases,6/4/2020,10798
Oman,Total Active Cases,6/5/2020,11563
Oman,Total Active Cases,6/6/2020,12493
Oman,Total Active Cases,6/7/2020,13356
Oman,Total Active Cases,6/8/2020,13612
Oman,Total Active Cases,6/9/2020,13963
Oman,Total Active Cases,6/10/2020,13163
Oman,Total Active Cases,6/11/2020,13242
Oman,Total Active Cases,6/12/2020,13486
Oman,Total Active Cases,6/13/2020,14448
Oman,Total Active Cases,6/14/2020,14923
Oman,Total Active Cases,6/15/2020,14883
Oman,Total Active Cases,6/16/2020,14066
Oman,Total Active Cases,6/17/2020,14166
Oman,Total Active Cases,6/18/2020,13435
Oman,Total Active Cases,6/19/2020,13571
Oman,Total Active Cases,6/20/2020,13658
Oman,Total Active Cases,6/21/2020,13788
Oman,Total Active Cases,6/22/2020,14531
Oman,Total Active Cases,6/23/2020,14975
Oman,Total Active Cases,6/24/2020,15422
Oman,Total Active Cases,6/25/2020,16238
Oman,Total Active Cases,6/26/2020,16399
Oman,Total Active Cases,6/27/2020,16431
Oman,Total Active Cases,6/28/2020,16787
Oman,Total Active Cases,6/29/2020,16469
Oman,Total Active Cases,6/30/2020,16469
Oman,Total Active Cases,7/1/2020,16847
Oman,Total Active Cases,7/2/2020,17049
Oman,Total Active Cases,7/3/2020,17567
Oman,Total Active Cases,7/4/2020,17935
Oman,Total Active Cases,7/5/2020,18048
Oman,Total Active Cases,7/6/2020,18371
Oman,Total Active Cases,7/7/2020,17773
Oman,Total Active Cases,7/8/2020,17969
Oman,Total Active Cases,7/9/2020,18468
Oman,Total Active Cases,7/10/2020,19145
Oman,Total Active Cases,7/11/2020,19194
Oman,Total Active Cases,7/12/2020,19660
Oman,Total Active Cases,7/13/2020,20663
Oman,Total Active Cases,7/14/2020,21308
Oman,Total Active Cases,7/15/2020,21928
Oman,Total Active Cases,7/16/2020,22194
Oman,Total Active Cases,7/17/2020,22445
Oman,Total Active Cases,7/18/2020,22424
Oman,Total Active Cases,7/19/2020,22339
Oman,Total Active Cases,7/20/2020,22924
Oman,Total Active Cases,7/21/2020,22942
Oman,Total Active Cases,7/22/2020,23276
Oman,Total Active Cases,7/23/2020,20942
Oman,Total Active Cases,7/24/2020,20425
Oman,Total Active Cases,7/25/2020,20426
Oman,Total Active Cases,7/26/2020,20322
Oman,Total Active Cases,7/27/2020,19637
Oman,Total Active Cases,7/28/2020,18915
Oman,Total Active Cases,7/29/2020,17917
Oman,Total Active Cases,7/30/2020,17317
Oman,Total Active Cases,7/31/2020,17317
Oman,Total Active Cases,8/1/2020,17317
Oman,Total Active Cases,8/2/2020,17317
Oman,Total Active Cases,8/3/2020,17317
Oman,Total Active Cases,8/4/2020,17317
Oman,Total Active Cases,8/5/2020,9995
Oman,Total Active Cases,8/6/2020,9311
Oman,Total Active Cases,8/7/2020,8302
Oman,Total Active Cases,8/8/2020,7367
Oman,Total Active Cases,8/9/2020,6376
Oman,Total Active Cases,8/10/2020,5142
Oman,Total Active Cases,8/11/2020,4797
Oman,Total Active Cases,8/12/2020,4688
Oman,Total Active Cases,8/13/2020,4702
Oman,Total Active Cases,8/14/2020,4759
Oman,Total Active Cases,8/15/2020,4812
Oman,Total Active Cases,8/16/2020,4834
Oman,Total Active Cases,8/17/2020,4826
Oman,Total Active Cases,8/18/2020,4844
Oman,Total Active Cases,8/19/2020,4815
Oman,Total Active Cases,8/20/2020,4774
Oman,Total Active Cases,8/21/2020,4774
Oman,Total Active Cases,8/22/2020,4774
Oman,Total Active Cases,8/23/2020,4774
Oman,Total Active Cases,8/24/2020,4960
Oman,Total Active Cases,8/25/2020,4863
Oman,Total Active Cases,8/26/2020,4763
Oman,Total Active Cases,8/27/2020,4747
Oman,Total Active Cases,8/28/2020,4747
Oman,Total Active Cases,8/29/2020,4747
Oman,Total Active Cases,8/30/2020,4408
Oman,Total Active Cases,8/31/2020,4227
Oman,Total Active Cases,9/1/2020,4215
Oman,Total Active Cases,9/2/2020,4215
Oman,Total Active Cases,9/3/2020,3847
Oman,Total Active Cases,9/4/2020,3847
Oman,Total Active Cases,9/5/2020,3847
Oman,Total Active Cases,9/6/2020,3938
Oman,Total Active Cases,9/7/2020,3789
Oman,Total Active Cases,9/8/2020,3875
Oman,Total Active Cases,9/9/2020,4073
Oman,Total Active Cases,9/10/2020,4250
Oman,Total Active Cases,9/11/2020,4250
Oman,Total Active Cases,9/12/2020,4250
Oman,Total Active Cases,9/13/2020,5195
Oman,Total Active Cases,9/14/2020,5504
Oman,Total Active Cases,9/15/2020,5750
Oman,Total Active Cases,9/16/2020,6028
Oman,Total Active Cases,9/17/2020,6287
Oman,Total Active Cases,9/18/2020,6287
Oman,Total Active Cases,9/19/2020,6287
Oman,Total Active Cases,9/20/2020,7211
Oman,Total Active Cases,9/21/2020,7417
Oman,Total Active Cases,9/22/2020,7651
Oman,Total Active Cases,9/23/2020,7982
Oman,Total Active Cases,9/24/2020,8257
Oman,Total Active Cases,9/25/2020,8257
Oman,Total Active Cases,9/26/2020,8257
Oman,Total Active Cases,9/27/2020,8740
Oman,Total Active Cases,9/28/2020,8899
Oman,Total Active Cases,9/29/2020,9122
Oman,Total Active Cases,9/30/2020,9122
Oman,Total Active Cases,10/1/2020,9122
Oman,Total Active Cases,10/2/2020,9122
Oman,Total Active Cases,10/3/2020,9122
Oman,Total Active Cases,10/4/2020,9997
Oman,Total Active Cases,10/5/2020,10229
Oman,Total Active Cases,10/6/2020,10383
Oman,Total Active Cases,10/7/2020,11136
Oman,Total Active Cases,10/8/2020,11389
Oman,Total Active Cases,10/9/2020,11389
Oman,Total Active Cases,10/10/2020,11389
Oman,Total Active Cases,10/11/2020,12012
Oman,Total Active Cases,10/12/2020,12307
Oman,Total Active Cases,10/13/2020,12603
Oman,Total Active Cases,10/14/2020,12807
Oman,Total Active Cases,10/15/2020,12996
Oman,Total Active Cases,10/16/2020,12996
Oman,Total Active Cases,10/17/2020,12996
Oman,Total Active Cases,10/18/2020,13228
Oman,Total Active Cases,10/19/2020,13080
Oman,Total Active Cases,10/20/2020,12962
Oman,Total Active Cases,10/21/2020,12980
Oman,Total Active Cases,10/22/2020,12741
Oman,Total Active Cases,10/23/2020,12741
Oman,Total Active Cases,10/24/2020,12741
Oman,Total Active Cases,10/25/2020,12480
Oman,Total Active Cases,10/26/2020,12496
Oman,Total Active Cases,10/27/2020,12620
Oman,Total Active Cases,10/28/2020,10166
Oman,Total Active Cases,10/29/2020,10166
Oman,Total Active Cases,10/30/2020,10166
Oman,Total Active Cases,10/31/2020,10166
Oman,Total Active Cases,11/1/2020,8788
Oman,Total Active Cases,11/2/2020,8701
Oman,Total Active Cases,11/3/2020,8724
Oman,Total Active Cases,11/4/2020,8669
Oman,Total Active Cases,11/5/2020,8513
Oman,Total Active Cases,11/6/2020,8513
Oman,Total Active Cases,11/7/2020,8513
Oman,Total Active Cases,11/8/2020,8158
Oman,Total Active Cases,11/9/2020,8225
Oman,Total Active Cases,11/10/2020,8238
Oman,Total Active Cases,11/11/2020,8232
Oman,Total Active Cases,11/12/2020,8066
Oman,Total Active Cases,11/13/2020,8066
Oman,Total Active Cases,11/14/2020,8066
Oman,Total Active Cases,11/15/2020,7955
Oman,Total Active Cases,11/16/2020,7922
Oman,Total Active Cases,11/17/2020,7922
Oman,Total Active Cases,11/18/2020,7755
Oman,Total Active Cases,11/19/2020,7589
Oman,Total Active Cases,11/20/2020,7589
Oman,Total Active Cases,11/21/2020,7589
Oman,Total Active Cases,11/22/2020,7432
Oman,Total Active Cases,11/23/2020,7393
Oman,Total Active Cases,11/24/2020,7332
Oman,Total Active Cases,11/25/2020,7332
Oman,Total Active Cases,11/26/2020,7332
Oman,Total Active Cases,11/27/2020,7332
Oman,Total Active Cases,11/28/2020,7332
Oman,Total Active Cases,11/29/2020,7103
Oman,Total Active Cases,11/30/2020,7060
Oman,Total Active Cases,12/1/2020,7037
Oman,Total Active Cases,12/2/2020,7102
Oman,Total Active Cases,12/3/2020,7028
Oman,Total Active Cases,12/4/2020,7028
Oman,Total Active Cases,12/5/2020,7028
Oman,Total Active Cases,12/6/2020,7088
Oman,Total Active Cases,12/7/2020,7157
Oman,Total Active Cases,12/8/2020,7151
Oman,Total Active Cases,12/9/2020,6995
Oman,Total Active Cases,12/10/2020,6879
Oman,Total Active Cases,12/11/2020,6879
Oman,Total Active Cases,12/12/2020,6879
Oman,Total Active Cases,12/13/2020,6721
Oman,Total Active Cases,12/14/2020,6745
Oman,Total Active Cases,12/15/2020,6739
Oman,Total Active Cases,12/16/2020,6619
Oman,Total Active Cases,12/17/2020,6527
Oman,Total Active Cases,12/18/2020,6527
Oman,Total Active Cases,12/19/2020,6527
Oman,Total Active Cases,12/20/2020,6605
Oman,Total Active Cases,12/21/2020,6697
Oman,Total Active Cases,12/22/2020,6708
Oman,Total Active Cases,12/23/2020,6567
Oman,Total Active Cases,12/24/2020,6358
Oman,Total Active Cases,12/25/2020,6358
Oman,Total Active Cases,12/26/2020,6358
Oman,Total Active Cases,12/27/2020,6001
Oman,Total Active Cases,12/28/2020,5886
Oman,Total Active Cases,12/29/2020,5780
Oman,Total Active Cases,12/30/2020,5608
Oman,Total Active Cases,12/31/2020,5478
Oman,Total Active Cases,1/1/2021,5478
Oman,Total Active Cases,1/2/2021,5478
Oman,Total Active Cases,1/3/2021,5637
Oman,Total Active Cases,1/4/2021,5710
Oman,Total Active Cases,1/5/2021,5866
Oman,Total Active Cases,1/6/2021,5928
Oman,Total Active Cases,1/7/2021,6009
Oman,Total Active Cases,1/8/2021,6009
Oman,Total Active Cases,1/9/2021,6009
Oman,Total Active Cases,1/10/2021,6233
Oman,Total Active Cases,1/11/2021,6248
Oman,Total Active Cases,1/12/2021,6249
Oman,Total Active Cases,1/13/2021,6163
Oman,Total Active Cases,1/14/2021,6162
Oman,Total Active Cases,1/15/2021,6162
Oman,Total Active Cases,1/16/2021,6162
Oman,Total Active Cases,1/17/2021,6211
Oman,Total Active Cases,1/18/2021,6284
Oman,Total Active Cases,1/19/2021,6232
Oman,Total Active Cases,1/20/2021,6222
Oman,Total Active Cases,1/21/2021,6239
Oman,Total Active Cases,1/22/2021,6239
Oman,Total Active Cases,1/23/2021,6239
Oman,Total Active Cases,1/24/2021,5261
Oman,Total Active Cases,1/25/2021,5397
Oman,Total Active Cases,1/26/2021,5474
Oman,Total Active Cases,1/27/2021,5563
Oman,Total Active Cases,1/28/2021,5629
Oman,Total Active Cases,1/29/2021,5629
Oman,Total Active Cases,1/30/2021,5629
Oman,Total Active Cases,1/31/2021,5943
Oman,Total Active Cases,2/1/2021,6043
Oman,Total Active Cases,2/2/2021,6099
Oman,Total Active Cases,2/3/2021,6155
Oman,Total Active Cases,2/4/2021,6243
Oman,Total Active Cases,2/5/2021,6243
Oman,Total Active Cases,2/6/2021,6243
Oman,Total Active Cases,2/7/2021,6442
Oman,Total Active Cases,2/8/2021,6602
Oman,Total Active Cases,2/9/2021,6562
Oman,Total Active Cases,2/10/2021,6585
Oman,Total Active Cases,2/11/2021,6622
Oman,Total Active Cases,2/12/2021,6622
Oman,Total Active Cases,2/13/2021,6622
Oman,Total Active Cases,2/14/2021,6710
Oman,Total Active Cases,2/15/2021,6758
Oman,Total Active Cases,2/16/2021,6842
Oman,Total Active Cases,2/17/2021,6905
Oman,Total Active Cases,2/18/2021,6861
Oman,Total Active Cases,2/19/2021,6861
Oman,Total Active Cases,2/20/2021,6861
Oman,Total Active Cases,2/21/2021,7157
Oman,Total Active Cases,2/22/2021,7289
Oman,Total Active Cases,2/23/2021,7289
Oman,Total Active Cases,2/24/2021,7357
Oman,Total Active Cases,2/25/2021,7342
Oman,Total Active Cases,2/26/2021,7342
Oman,Total Active Cases,2/27/2021,7342
Oman,Total Active Cases,2/28/2021,7467
Oman,Total Active Cases,3/1/2021,7546
Oman,Total Active Cases,3/2/2021,7644
Oman,Total Active Cases,3/3/2021,7806
Oman,Total Active Cases,3/4/2021,7822
Oman,Total Active Cases,3/5/2021,7822
Oman,Total Active Cases,3/6/2021,7822
Oman,Total Active Cases,3/7/2021,8050
Oman,Total Active Cases,3/8/2021,8126
Oman,Total Active Cases,3/9/2021,8229
Oman,Total Active Cases,3/10/2021,8430
Oman,Total Active Cases,3/11/2021,8430
Oman,Total Active Cases,3/12/2021,8430
Oman,Total Active Cases,3/13/2021,8430
Oman,Total Active Cases,3/14/2021,9830
Qatar,Total Active Cases,1/25/2020,
Qatar,Total Active Cases,1/26/2020,
Qatar,Total Active Cases,1/27/2020,
Qatar,Total Active Cases,1/28/2020,
Qatar,Total Active Cases,1/29/2020,
Qatar,Total Active Cases,1/30/2020,
Qatar,Total Active Cases,1/31/2020,
Qatar,Total Active Cases,2/1/2020,
Qatar,Total Active Cases,2/2/2020,
Qatar,Total Active Cases,2/3/2020,
Qatar,Total Active Cases,2/4/2020,
Qatar,Total Active Cases,2/5/2020,
Qatar,Total Active Cases,2/6/2020,
Qatar,Total Active Cases,2/7/2020,
Qatar,Total Active Cases,2/8/2020,
Qatar,Total Active Cases,2/9/2020,
Qatar,Total Active Cases,2/10/2020,
Qatar,Total Active Cases,2/11/2020,
Qatar,Total Active Cases,2/12/2020,
Qatar,Total Active Cases,2/13/2020,
Qatar,Total Active Cases,2/14/2020,
Qatar,Total Active Cases,2/15/2020,
Qatar,Total Active Cases,2/16/2020,
Qatar,Total Active Cases,2/17/2020,
Qatar,Total Active Cases,2/18/2020,
Qatar,Total Active Cases,2/19/2020,
Qatar,Total Active Cases,2/20/2020,
Qatar,Total Active Cases,2/21/2020,
Qatar,Total Active Cases,2/22/2020,
Qatar,Total Active Cases,2/23/2020,
Qatar,Total Active Cases,2/24/2020,
Qatar,Total Active Cases,2/25/2020,
Qatar,Total Active Cases,2/26/2020,
Qatar,Total Active Cases,2/27/2020,
Qatar,Total Active Cases,2/28/2020,
Qatar,Total Active Cases,2/29/2020,1
Qatar,Total Active Cases,3/1/2020,3
Qatar,Total Active Cases,3/2/2020,3
Qatar,Total Active Cases,3/3/2020,8
Qatar,Total Active Cases,3/4/2020,8
Qatar,Total Active Cases,3/5/2020,8
Qatar,Total Active Cases,3/6/2020,11
Qatar,Total Active Cases,3/7/2020,12
Qatar,Total Active Cases,3/8/2020,15
Qatar,Total Active Cases,3/9/2020,18
Qatar,Total Active Cases,3/10/2020,24
Qatar,Total Active Cases,3/11/2020,262
Qatar,Total Active Cases,3/12/2020,262
Qatar,Total Active Cases,3/13/2020,320
Qatar,Total Active Cases,3/14/2020,333
Qatar,Total Active Cases,3/15/2020,397
Qatar,Total Active Cases,3/16/2020,435
Qatar,Total Active Cases,3/17/2020,438
Qatar,Total Active Cases,3/18/2020,448
Qatar,Total Active Cases,3/19/2020,450
Qatar,Total Active Cases,3/20/2020,460
Qatar,Total Active Cases,3/21/2020,454
Qatar,Total Active Cases,3/22/2020,471
Qatar,Total Active Cases,3/23/2020,464
Qatar,Total Active Cases,3/24/2020,485
Qatar,Total Active Cases,3/25/2020,496
Qatar,Total Active Cases,3/26/2020,506
Qatar,Total Active Cases,3/27/2020,519
Qatar,Total Active Cases,3/28/2020,544
Qatar,Total Active Cases,3/29/2020,585
Qatar,Total Active Cases,3/30/2020,641
Qatar,Total Active Cases,3/31/2020,717
Qatar,Total Active Cases,4/1/2020,762
